subject,trial_id,condition,onset_s,tr_s,tr_relative,time_from_cue_s,nacc_psc,vta_psc
sub-09,16,neutral,179.0,1.0,-2,-2.0,0.6772737503051758,0.18742913007736206
sub-09,16,neutral,179.0,1.0,-1,-1.0,-0.055680450052022934,-0.1632266491651535
sub-09,16,neutral,179.0,1.0,0,0.0,-0.877852737903595,0.37769272923469543
sub-09,16,neutral,179.0,1.0,1,1.0,-1.054032564163208,0.43254610896110535
sub-09,16,neutral,179.0,1.0,2,2.0,0.1455303281545639,1.626874566078186
sub-09,16,neutral,179.0,1.0,3,3.0,0.17986522614955902,1.710201382637024
sub-09,16,neutral,179.0,1.0,4,4.0,-1.4253307580947876,0.6984899640083313
sub-09,16,neutral,179.0,1.0,5,5.0,-1.4330326318740845,-0.41806453466415405
sub-09,16,neutral,179.0,1.0,6,6.0,-2.4965269565582275,-0.9437099695205688
sub-09,16,neutral,179.0,1.0,7,7.0,-0.3522016108036041,0.4033832848072052
sub-09,16,neutral,179.0,1.0,8,8.0,2.110464334487915,-0.341682106256485
sub-09,16,neutral,179.0,1.0,9,9.0,0.41798320412635803,-0.08059549331665039
sub-09,16,neutral,179.0,1.0,10,10.0,-0.7883187532424927,0.7408523559570312
sub-09,16,neutral,179.0,1.0,11,11.0,-0.2921963930130005,0.8151475787162781
sub-09,16,neutral,179.0,1.0,12,12.0,1.1759684085845947,0.15757060050964355
sub-09,16,neutral,179.0,1.0,13,13.0,-0.38878539204597473,-0.4631969928741455
sub-09,17,reward,186.0,1.0,-2,-2.0,-1.4330326318740845,-0.41806453466415405
sub-09,17,reward,186.0,1.0,-1,-1.0,-2.4965269565582275,-0.9437099695205688
sub-09,17,reward,186.0,1.0,0,0.0,-0.3522016108036041,0.4033832848072052
sub-09,17,reward,186.0,1.0,1,1.0,2.110464334487915,-0.341682106256485
sub-09,17,reward,186.0,1.0,2,2.0,0.41798320412635803,-0.08059549331665039
sub-09,17,reward,186.0,1.0,3,3.0,-0.7883187532424927,0.7408523559570312
sub-09,17,reward,186.0,1.0,4,4.0,-0.2921963930130005,0.8151475787162781
sub-09,17,reward,186.0,1.0,5,5.0,1.1759684085845947,0.15757060050964355
sub-09,17,reward,186.0,1.0,6,6.0,-0.38878539204597473,-0.4631969928741455
sub-09,17,reward,186.0,1.0,7,7.0,-0.7145118713378906,-1.10063636302948
sub-09,17,reward,186.0,1.0,8,8.0,0.8127029538154602,-1.308254599571228
sub-09,17,reward,186.0,1.0,9,9.0,1.4468193054199219,-0.652069091796875
sub-09,17,reward,186.0,1.0,10,10.0,-1.4468268156051636,0.046472374349832535
sub-09,17,reward,186.0,1.0,11,11.0,0.757503867149353,1.3602348566055298
sub-09,17,reward,186.0,1.0,12,12.0,0.5928768515586853,0.6262754797935486
sub-09,17,reward,186.0,1.0,13,13.0,0.5906279683113098,1.4866135120391846
sub-09,18,neutral,193.0,1.0,-2,-2.0,1.1759684085845947,0.15757060050964355
sub-09,18,neutral,193.0,1.0,-1,-1.0,-0.38878539204597473,-0.4631969928741455
sub-09,18,neutral,193.0,1.0,0,0.0,-0.7145118713378906,-1.10063636302948
sub-09,18,neutral,193.0,1.0,1,1.0,0.8127029538154602,-1.308254599571228
sub-09,18,neutral,193.0,1.0,2,2.0,1.4468193054199219,-0.652069091796875
sub-09,18,neutral,193.0,1.0,3,3.0,-1.4468268156051636,0.046472374349832535
sub-09,18,neutral,193.0,1.0,4,4.0,0.757503867149353,1.3602348566055298
sub-09,18,neutral,193.0,1.0,5,5.0,0.5928768515586853,0.6262754797935486
sub-09,18,neutral,193.0,1.0,6,6.0,0.5906279683113098,1.4866135120391846
sub-09,18,neutral,193.0,1.0,7,7.0,0.1811513751745224,0.6110015511512756
sub-09,18,neutral,193.0,1.0,8,8.0,-1.0546793937683105,0.38185423612594604
sub-09,18,neutral,193.0,1.0,9,9.0,0.897423267364502,0.23951245844364166
sub-09,18,neutral,193.0,1.0,10,10.0,0.9516521096229553,0.18882058560848236
sub-09,18,neutral,193.0,1.0,11,11.0,1.7686948776245117,-1.0027313232421875
sub-09,18,neutral,193.0,1.0,12,12.0,0.06273546814918518,-0.06324082612991333
sub-09,18,neutral,193.0,1.0,13,13.0,0.3027713894844055,1.7025612592697144
sub-09,19,reward,199.0,1.0,-2,-2.0,0.757503867149353,1.3602348566055298
sub-09,19,reward,199.0,1.0,-1,-1.0,0.5928768515586853,0.6262754797935486
sub-09,19,reward,199.0,1.0,0,0.0,0.5906279683113098,1.4866135120391846
sub-09,19,reward,199.0,1.0,1,1.0,0.1811513751745224,0.6110015511512756
sub-09,19,reward,199.0,1.0,2,2.0,-1.0546793937683105,0.38185423612594604
sub-09,19,reward,199.0,1.0,3,3.0,0.897423267364502,0.23951245844364166
sub-09,19,reward,199.0,1.0,4,4.0,0.9516521096229553,0.18882058560848236
sub-09,19,reward,199.0,1.0,5,5.0,1.7686948776245117,-1.0027313232421875
sub-09,19,reward,199.0,1.0,6,6.0,0.06273546814918518,-0.06324082612991333
sub-09,19,reward,199.0,1.0,7,7.0,0.3027713894844055,1.7025612592697144
sub-09,19,reward,199.0,1.0,8,8.0,0.2382684051990509,1.4352258443832397
sub-09,19,reward,199.0,1.0,9,9.0,-0.3846185803413391,-0.38126155734062195
sub-09,19,reward,199.0,1.0,10,10.0,-0.5418596267700195,-0.30557486414909363
sub-09,19,reward,199.0,1.0,11,11.0,-1.684944748878479,-0.19378091394901276
sub-09,19,reward,199.0,1.0,12,12.0,1.237906575202942,-0.5479153394699097
sub-09,19,reward,199.0,1.0,13,13.0,2.455761432647705,-0.679151177406311
sub-09,20,neutral,204.0,1.0,-2,-2.0,0.897423267364502,0.23951245844364166
sub-09,20,neutral,204.0,1.0,-1,-1.0,0.9516521096229553,0.18882058560848236
sub-09,20,neutral,204.0,1.0,0,0.0,1.7686948776245117,-1.0027313232421875
sub-09,20,neutral,204.0,1.0,1,1.0,0.06273546814918518,-0.06324082612991333
sub-09,20,neutral,204.0,1.0,2,2.0,0.3027713894844055,1.7025612592697144
sub-09,20,neutral,204.0,1.0,3,3.0,0.2382684051990509,1.4352258443832397
sub-09,20,neutral,204.0,1.0,4,4.0,-0.3846185803413391,-0.38126155734062195
sub-09,20,neutral,204.0,1.0,5,5.0,-0.5418596267700195,-0.30557486414909363
sub-09,20,neutral,204.0,1.0,6,6.0,-1.684944748878479,-0.19378091394901276
sub-09,20,neutral,204.0,1.0,7,7.0,1.237906575202942,-0.5479153394699097
sub-09,20,neutral,204.0,1.0,8,8.0,2.455761432647705,-0.679151177406311
sub-09,20,neutral,204.0,1.0,9,9.0,-0.05086679756641388,-0.4097350835800171
sub-09,20,neutral,204.0,1.0,10,10.0,-0.9234245419502258,0.5950319170951843
sub-09,20,neutral,204.0,1.0,11,11.0,2.1457619667053223,0.5582289099693298
sub-09,20,neutral,204.0,1.0,12,12.0,1.2083853483200073,0.35477861762046814
sub-09,20,neutral,204.0,1.0,13,13.0,-0.3371213376522064,0.8505591154098511
sub-09,21,neutral,216.0,1.0,-2,-2.0,-0.9234245419502258,0.5950319170951843
sub-09,21,neutral,216.0,1.0,-1,-1.0,2.1457619667053223,0.5582289099693298
sub-09,21,neutral,216.0,1.0,0,0.0,1.2083853483200073,0.35477861762046814
sub-09,21,neutral,216.0,1.0,1,1.0,-0.3371213376522064,0.8505591154098511
sub-09,21,neutral,216.0,1.0,2,2.0,1.0126276016235352,-0.5819354057312012
sub-09,21,neutral,216.0,1.0,3,3.0,-0.1423262506723404,-0.3277932107448578
sub-09,21,neutral,216.0,1.0,4,4.0,0.09995855391025543,-0.18683646619319916
sub-09,21,neutral,216.0,1.0,5,5.0,-0.2601028382778168,-0.6534605622291565
sub-09,21,neutral,216.0,1.0,6,6.0,-0.8749645352363586,-0.4520910382270813
sub-09,21,neutral,216.0,1.0,7,7.0,-0.7122629880905151,1.1206709146499634
sub-09,21,neutral,216.0,1.0,8,8.0,0.11247406154870987,0.6797438263893127
sub-09,21,neutral,216.0,1.0,9,9.0,0.8505653142929077,0.5367063283920288
sub-09,21,neutral,216.0,1.0,10,10.0,1.8187568187713623,-0.001436559366993606
sub-09,21,neutral,216.0,1.0,11,11.0,0.27742448449134827,1.9664243459701538
sub-09,21,neutral,216.0,1.0,12,12.0,-0.6304308772087097,-0.8263566493988037
sub-09,21,neutral,216.0,1.0,13,13.0,-0.9391516447067261,-0.41945600509643555
sub-09,22,neutral,229.0,1.0,-2,-2.0,0.27742448449134827,1.9664243459701538
sub-09,22,neutral,229.0,1.0,-1,-1.0,-0.6304308772087097,-0.8263566493988037
sub-09,22,neutral,229.0,1.0,0,0.0,-0.9391516447067261,-0.41945600509643555
sub-09,22,neutral,229.0,1.0,1,1.0,2.4435691833496094,1.8476859331130981
sub-09,22,neutral,229.0,1.0,2,2.0,1.7693341970443726,0.929718017578125
sub-09,22,neutral,229.0,1.0,3,3.0,1.1900935173034668,1.0949803590774536
sub-09,22,neutral,229.0,1.0,4,4.0,-0.4151025414466858,0.5547567009925842
sub-09,22,neutral,229.0,1.0,5,5.0,-0.3576621115207672,0.5846152305603027
sub-09,22,neutral,229.0,1.0,6,6.0,2.4955568313598633,0.19368427991867065
sub-09,22,neutral,229.0,1.0,7,7.0,-0.67792809009552,-2.313710927963257
sub-09,22,neutral,229.0,1.0,8,8.0,1.11467707157135,2.3899967670440674
sub-09,22,neutral,229.0,1.0,9,9.0,-0.16960613429546356,1.1803879737854004
sub-09,22,neutral,229.0,1.0,10,10.0,0.9529382586479187,-0.8020575046539307
sub-09,22,neutral,229.0,1.0,11,11.0,0.04829449951648712,-0.5826311111450195
sub-09,22,neutral,229.0,1.0,12,12.0,-1.076175332069397,-0.04518397897481918
sub-09,22,neutral,229.0,1.0,13,13.0,0.9198819994926453,1.5990967750549316
sub-09,23,reward,240.0,1.0,-2,-2.0,-0.16960613429546356,1.1803879737854004
sub-09,23,reward,240.0,1.0,-1,-1.0,0.9529382586479187,-0.8020575046539307
sub-09,23,reward,240.0,1.0,0,0.0,0.04829449951648712,-0.5826311111450195
sub-09,23,reward,240.0,1.0,1,1.0,-1.076175332069397,-0.04518397897481918
sub-09,23,reward,240.0,1.0,2,2.0,0.9198819994926453,1.5990967750549316
sub-09,23,reward,240.0,1.0,3,3.0,2.831549882888794,1.8317162990570068
sub-09,23,reward,240.0,1.0,4,4.0,2.1983888149261475,1.6525651216506958
sub-09,23,reward,240.0,1.0,5,5.0,0.7347217202186584,0.5936404466629028
sub-09,23,reward,240.0,1.0,6,6.0,-0.5890334248542786,-0.2035018354654312
sub-09,23,reward,240.0,1.0,7,7.0,-0.6140644550323486,-0.6333230137825012
sub-09,23,reward,240.0,1.0,8,8.0,1.205497145652771,0.6116973161697388
sub-09,23,reward,240.0,1.0,9,9.0,2.374568462371826,0.52351313829422
sub-09,23,reward,240.0,1.0,10,10.0,2.406022787094116,-0.8652403354644775
sub-09,23,reward,240.0,1.0,11,11.0,0.6631562113761902,-0.8881544470787048
sub-09,23,reward,240.0,1.0,12,12.0,-0.08456238359212875,1.1255346536636353
sub-09,23,reward,240.0,1.0,13,13.0,0.5463423132896423,0.7318207025527954
sub-09,24,neutral,245.0,1.0,-2,-2.0,2.831549882888794,1.8317162990570068
sub-09,24,neutral,245.0,1.0,-1,-1.0,2.1983888149261475,1.6525651216506958
sub-09,24,neutral,245.0,1.0,0,0.0,0.7347217202186584,0.5936404466629028
sub-09,24,neutral,245.0,1.0,1,1.0,-0.5890334248542786,-0.2035018354654312
sub-09,24,neutral,245.0,1.0,2,2.0,-0.6140644550323486,-0.6333230137825012
sub-09,24,neutral,245.0,1.0,3,3.0,1.205497145652771,0.6116973161697388
sub-09,24,neutral,245.0,1.0,4,4.0,2.374568462371826,0.52351313829422
sub-09,24,neutral,245.0,1.0,5,5.0,2.406022787094116,-0.8652403354644775
sub-09,24,neutral,245.0,1.0,6,6.0,0.6631562113761902,-0.8881544470787048
sub-09,24,neutral,245.0,1.0,7,7.0,-0.08456238359212875,1.1255346536636353
sub-09,24,neutral,245.0,1.0,8,8.0,0.5463423132896423,0.7318207025527954
sub-09,24,neutral,245.0,1.0,9,9.0,3.052654504776001,1.0512393712997437
sub-09,24,neutral,245.0,1.0,10,10.0,2.4284815788269043,0.9984667301177979
sub-09,24,neutral,245.0,1.0,11,11.0,0.08070393651723862,-1.3783884048461914
sub-09,24,neutral,245.0,1.0,12,12.0,-0.07461917400360107,1.0352632999420166
sub-09,24,neutral,245.0,1.0,13,13.0,3.1614432334899902,0.270060271024704
sub-09,25,reward,251.0,1.0,-2,-2.0,2.374568462371826,0.52351313829422
sub-09,25,reward,251.0,1.0,-1,-1.0,2.406022787094116,-0.8652403354644775
sub-09,25,reward,251.0,1.0,0,0.0,0.6631562113761902,-0.8881544470787048
sub-09,25,reward,251.0,1.0,1,1.0,-0.08456238359212875,1.1255346536636353
sub-09,25,reward,251.0,1.0,2,2.0,0.5463423132896423,0.7318207025527954
sub-09,25,reward,251.0,1.0,3,3.0,3.052654504776001,1.0512393712997437
sub-09,25,reward,251.0,1.0,4,4.0,2.4284815788269043,0.9984667301177979
sub-09,25,reward,251.0,1.0,5,5.0,0.08070393651723862,-1.3783884048461914
sub-09,25,reward,251.0,1.0,6,6.0,-0.07461917400360107,1.0352632999420166
sub-09,25,reward,251.0,1.0,7,7.0,3.1614432334899902,0.270060271024704
sub-09,25,reward,251.0,1.0,8,8.0,1.4291666746139526,0.2492333948612213
sub-09,25,reward,251.0,1.0,9,9.0,-0.31626465916633606,0.8033459186553955
sub-09,25,reward,251.0,1.0,10,10.0,-2.144490957260132,-0.25002574920654297
sub-09,25,reward,251.0,1.0,11,11.0,0.5540441870689392,0.5019841194152832
sub-09,25,reward,251.0,1.0,12,12.0,0.5286972522735596,0.833204448223114
sub-09,25,reward,251.0,1.0,13,13.0,1.6833276748657227,1.7206180095672607
sub-09,26,reward,263.0,1.0,-2,-2.0,-2.144490957260132,-0.25002574920654297
sub-09,26,reward,263.0,1.0,-1,-1.0,0.5540441870689392,0.5019841194152832
sub-09,26,reward,263.0,1.0,0,0.0,0.5286972522735596,0.833204448223114
sub-09,26,reward,263.0,1.0,1,1.0,1.6833276748657227,1.7206180095672607
sub-09,26,reward,263.0,1.0,2,2.0,-0.1724943220615387,-0.5291627645492554
sub-09,26,reward,263.0,1.0,3,3.0,-1.2539646625518799,0.054112549871206284
sub-09,26,reward,263.0,1.0,4,4.0,1.9952524900436401,-0.6444289684295654
sub-09,26,reward,263.0,1.0,5,5.0,1.9814584255218506,-0.647901177406311
sub-09,26,reward,263.0,1.0,6,6.0,0.8858705163002014,0.8894492983818054
sub-09,26,reward,263.0,1.0,7,7.0,1.271925687789917,-0.4895833134651184
sub-09,26,reward,263.0,1.0,8,8.0,0.09225670993328094,-0.1875322014093399
sub-09,26,reward,263.0,1.0,9,9.0,-0.08039556443691254,0.5991998910903931
sub-09,26,reward,263.0,1.0,10,10.0,1.930110216140747,1.5456348657608032
sub-09,26,reward,263.0,1.0,11,11.0,1.7911535501480103,1.230384111404419
sub-09,26,reward,263.0,1.0,12,12.0,1.628136157989502,0.12077406048774719
sub-09,26,reward,263.0,1.0,13,13.0,0.25174665451049805,-0.3000218868255615
sub-09,27,reward,276.0,1.0,-2,-2.0,1.7911535501480103,1.230384111404419
sub-09,27,reward,276.0,1.0,-1,-1.0,1.628136157989502,0.12077406048774719
sub-09,27,reward,276.0,1.0,0,0.0,0.25174665451049805,-0.3000218868255615
sub-09,27,reward,276.0,1.0,1,1.0,0.4282498359680176,0.2978380620479584
sub-09,27,reward,276.0,1.0,2,2.0,1.071677565574646,-0.32848894596099854
sub-09,27,reward,276.0,1.0,3,3.0,1.7372406721115112,0.11105312407016754
sub-09,27,reward,276.0,1.0,4,4.0,0.2296038269996643,0.03675144165754318
sub-09,27,reward,276.0,1.0,5,5.0,-0.2982886731624603,-0.5229140520095825
sub-09,27,reward,276.0,1.0,6,6.0,0.708404541015625,1.3067665100097656
sub-09,27,reward,276.0,1.0,7,7.0,0.465472936630249,0.6554446816444397
sub-09,27,reward,276.0,1.0,8,8.0,-1.0764987468719482,1.174834966659546
sub-09,27,reward,276.0,1.0,9,9.0,0.15675969421863556,0.4492114782333374
sub-09,27,reward,276.0,1.0,10,10.0,0.9019135236740112,0.60752934217453
sub-09,27,reward,276.0,1.0,11,11.0,1.1695526838302612,-0.7110904455184937
sub-09,27,reward,276.0,1.0,12,12.0,2.34472393989563,-0.7694160342216492
sub-09,27,reward,276.0,1.0,13,13.0,2.2985126972198486,0.03814290463924408
sub-09,28,reward,281.0,1.0,-2,-2.0,1.7372406721115112,0.11105312407016754
sub-09,28,reward,281.0,1.0,-1,-1.0,0.2296038269996643,0.03675144165754318
sub-09,28,reward,281.0,1.0,0,0.0,-0.2982886731624603,-0.5229140520095825
sub-09,28,reward,281.0,1.0,1,1.0,0.708404541015625,1.3067665100097656
sub-09,28,reward,281.0,1.0,2,2.0,0.465472936630249,0.6554446816444397
sub-09,28,reward,281.0,1.0,3,3.0,-1.0764987468719482,1.174834966659546
sub-09,28,reward,281.0,1.0,4,4.0,0.15675969421863556,0.4492114782333374
sub-09,28,reward,281.0,1.0,5,5.0,0.9019135236740112,0.60752934217453
sub-09,28,reward,281.0,1.0,6,6.0,1.1695526838302612,-0.7110904455184937
sub-09,28,reward,281.0,1.0,7,7.0,2.34472393989563,-0.7694160342216492
sub-09,28,reward,281.0,1.0,8,8.0,2.2985126972198486,0.03814290463924408
sub-09,28,reward,281.0,1.0,9,9.0,1.4439311027526855,-0.009076735936105251
sub-09,28,reward,281.0,1.0,10,10.0,-0.41574186086654663,0.5839195251464844
sub-09,28,reward,281.0,1.0,11,11.0,0.5344736576080322,0.8068181276321411
sub-09,28,reward,281.0,1.0,12,12.0,1.9150300025939941,0.4506029486656189
sub-09,28,reward,281.0,1.0,13,13.0,-0.21164287626743317,0.5866960287094116
sub-09,29,reward,294.0,1.0,-2,-2.0,0.5344736576080322,0.8068181276321411
sub-09,29,reward,294.0,1.0,-1,-1.0,1.9150300025939941,0.4506029486656189
sub-09,29,reward,294.0,1.0,0,0.0,-0.21164287626743317,0.5866960287094116
sub-09,29,reward,294.0,1.0,1,1.0,0.5578951239585876,0.05202535167336464
sub-09,29,reward,294.0,1.0,2,2.0,2.0523769855499268,0.21451117098331451
sub-09,29,reward,294.0,1.0,3,3.0,-0.493723064661026,-0.266691118478775
sub-09,29,reward,294.0,1.0,4,4.0,0.6480759382247925,0.21520690619945526
sub-09,29,reward,294.0,1.0,5,5.0,0.877521812915802,-0.3437693119049072
sub-09,29,reward,294.0,1.0,6,6.0,0.3602193593978882,-0.34585005044937134
sub-09,29,reward,294.0,1.0,7,7.0,1.430452823638916,-0.17433904111385345
sub-09,29,reward,294.0,1.0,8,8.0,2.6624250411987305,-0.6951208114624023
sub-09,29,reward,294.0,1.0,9,9.0,1.4529191255569458,-0.3500180244445801
sub-09,29,reward,294.0,1.0,10,10.0,0.9073664546012878,-1.1645214557647705
sub-09,29,reward,294.0,1.0,11,11.0,0.5864611268043518,-0.22641593217849731
sub-09,29,reward,294.0,1.0,12,12.0,-0.8451198935508728,-0.5867990851402283
sub-09,29,reward,294.0,1.0,13,13.0,-1.6891191005706787,-0.02226989157497883
sub-09,30,reward,306.0,1.0,-2,-2.0,0.9073664546012878,-1.1645214557647705
sub-09,30,reward,306.0,1.0,-1,-1.0,0.5864611268043518,-0.22641593217849731
sub-09,30,reward,306.0,1.0,0,0.0,-0.8451198935508728,-0.5867990851402283
sub-09,30,reward,306.0,1.0,1,1.0,-1.6891191005706787,-0.02226989157497883
sub-09,30,reward,306.0,1.0,2,2.0,0.37690168619155884,0.29506155848503113
sub-09,30,reward,306.0,1.0,3,3.0,0.589988648891449,-0.2882137596607208
sub-09,30,reward,306.0,1.0,4,4.0,-1.4975355863571167,-0.020189134404063225
sub-09,30,reward,306.0,1.0,5,5.0,1.401247501373291,0.10758090764284134
sub-09,30,reward,306.0,1.0,6,6.0,1.1047263145446777,1.072066307067871
sub-09,30,reward,306.0,1.0,7,7.0,-2.8764822483062744,0.44643497467041016
sub-09,30,reward,306.0,1.0,8,8.0,-0.851543128490448,1.0484564304351807
sub-09,30,reward,306.0,1.0,9,9.0,2.0161166191101074,2.4108235836029053
sub-09,30,reward,306.0,1.0,10,10.0,-1.0046173334121704,1.110949993133545
sub-09,30,reward,306.0,1.0,11,11.0,-0.06948210299015045,1.020685076713562
sub-09,30,reward,306.0,1.0,12,12.0,0.06497682631015778,1.7685270309448242
sub-09,30,reward,306.0,1.0,13,13.0,-1.1281628608703613,1.2269119024276733
